trait_type	phenocode	pheno_sex	coding	modifier	description	description_more	coding_description	category	n_cases_full_cohort_both_sexes	n_cases_full_cohort_females	n_cases_full_cohort_males	pops	num_pops	n_cases_AFR	n_cases_AMR	n_cases_CSA	n_cases_EAS	n_cases_EUR	n_cases_MID	n_controls_AFR	n_controls_AMR	n_controls_CSA	n_controls_EAS	n_controls_EUR	n_controls_MID	saige_heritability_AFR	saige_heritability_AMR	saige_heritability_CSA	saige_heritability_EAS	saige_heritability_EUR	saige_heritability_MID	lambda_gc_AFR	lambda_gc_AMR	lambda_gc_CSA	lambda_gc_EAS	lambda_gc_EUR	lambda_gc_MID	filename	filename_tabix	aws_link	aws_link_tabix	wget	wget_tabix	size_in_bytes	size_in_bytes_tabix	md5_hex	md5_hex_tabix
continuous	4276	both_sexes			Number of triplets attempted (right)	This is the number of triplet rounds attempted (0-15), for the right ear.	NA	UK Biobank Assessment Centre > Physical measures > Hearing test	161491	87510	73981	AFR,CSA,EUR	3	3609	NA	4846	NA	135889	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	NA	2.2781e-01	NA	0.0000e+00	NA	8.0930e-01	NA	1.0260e+00	NA	1.0625e+00	NA	continuous-4276-both_sexes.tsv.bgz	continuous-4276-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4276-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4276-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4276-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4276-both_sexes.tsv.bgz.tbi	1441370348	2002521	223a5b79e09d8996c0215f96fd964240	2b13673deed60e7fd871b88480090d6c
continuous	4277	both_sexes			Volume level set by participant (right)	Volume level set by participant for right ear as a percentage of the maximum volume. Note that these value do not have some absolute correspondence to a dB scale as the maximum volume could vary between pieces of equipment and the choice might have been influenced by the level of background noise in the touchscreen area.	NA	UK Biobank Assessment Centre > Physical measures > Hearing test	159859	86601	73258	AFR,AMR,CSA,EAS,EUR,MID	6	3570	404	4755	1098	134550	642	NA	NA	NA	NA	NA	NA	2.4282e-01	0.0000e+00	1.9860e-01	0.0000e+00	1.0251e-02	0.0000e+00	1.0119e+00	6.5726e-01	1.0123e+00	9.6512e-01	1.0318e+00	8.2092e-01	continuous-4277-both_sexes.tsv.bgz	continuous-4277-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4277-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4277-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4277-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4277-both_sexes.tsv.bgz.tbi	2011435107	2167393	bb466a1e31be83e380bc73264167497e	eb79be46fa04d8425a894ca922b81c8d
continuous	4282	both_sexes			Maximum digits remembered correctly	Longest number correctly recalled during the numeric memory test. A value of -1 is recorded if the participant chose to abandon the test before completing the first round.	NA	UK Biobank Assessment Centre > Cognitive function > Numeric memory	49029	26676	22353	AFR,CSA,EAS,EUR	4	288	NA	1214	209	43741	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	NA	1.5100e-01	8.2203e-01	8.1467e-02	NA	6.9731e-01	NA	1.0182e+00	9.8996e-01	1.0773e+00	NA	continuous-4282-both_sexes.tsv.bgz	continuous-4282-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4282-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4282-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4282-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4282-both_sexes.tsv.bgz.tbi	1457091731	2026786	0a95dd69c30e602976f623fa16e5a3bd	6c83b57549b523c36a12485a2a773402
continuous	4283	both_sexes			Number of rounds of numeric memory test performed	Number of rounds of numeric memory test performed	NA	UK Biobank Assessment Centre > Cognitive function > Numeric memory	50422	27334	23088	AFR,CSA,EAS,EUR	4	329	NA	1434	250	44657	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	NA	4.8142e-01	0.0000e+00	7.5796e-02	NA	5.6198e-01	NA	1.0115e+00	9.2750e-01	1.0610e+00	NA	continuous-4283-both_sexes.tsv.bgz	continuous-4283-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4283-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4283-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4283-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4283-both_sexes.tsv.bgz.tbi	1471368060	2029551	6d9f3162f262db069b28c65484ea55a5	6ba64b5923f1fcff611f78f3f970db1e
continuous	4288	both_sexes		irnt	Time to answer	This is the time between completing the initial prompt and displaying answer. Between the initial prompt and the final challenge, various other tests were done so the time here depends strongly on how long the participants took to do these intervening tests and the number/complexity of them. The number of intervening tests has varied throughout the study, generally being larger at the imaging centres than in the original assessment centres, and hence there is systematic bias across time.	NA	UK Biobank Assessment Centre > Cognitive function > Prospective memory	164839	89268	75571	AFR,AMR,CSA,EAS,EUR,MID	6	3787	436	5371	1183	137999	705	NA	NA	NA	NA	NA	NA	1.4834e-01	0.0000e+00	2.6982e-01	7.7844e-02	6.0542e-02	0.0000e+00	1.0068e+00	6.8064e-01	1.0276e+00	1.0041e+00	1.1814e+00	6.0732e-01	continuous-4288-both_sexes-irnt.tsv.bgz	continuous-4288-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4288-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4288-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4288-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4288-both_sexes-irnt.tsv.bgz.tbi	1996651518	2167169	85918e609386dcc2b79816443465c7a5	78585e309a845b8d6364bb73a37ded3b
continuous	4290	both_sexes		irnt	Duration screen displayed	Time for which screen was visible.	NA	UK Biobank Assessment Centre > Cognitive function > Prospective memory	164839	89268	75571	AFR,AMR,CSA,EAS,EUR,MID	6	3787	436	5371	1183	137999	705	NA	NA	NA	NA	NA	NA	1.6535e-01	9.8627e-02	1.6698e-01	2.0685e-01	5.8629e-02	0.0000e+00	9.8338e-01	1.0022e+00	1.0308e+00	1.0235e+00	1.2007e+00	8.4858e-01	continuous-4290-both_sexes-irnt.tsv.bgz	continuous-4290-both_sexes-irnt.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4290-both_sexes-irnt.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4290-both_sexes-irnt.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4290-both_sexes-irnt.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4290-both_sexes-irnt.tsv.bgz.tbi	1997586932	2167228	23084645e6b631414069550464d778a7	391378fc44ab8517d93c39314c5f28a8
continuous	4407	both_sexes			Average monthly red wine intake	ACE touchscreen question "In an average MONTH, how many glasses of RED wine would you drink?  (There are six glasses in an average bottle)" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please include sparkling red wine here.      ~F4407~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	38605	25769	12836	AFR,AMR,CSA,EAS,EUR,MID	6	1707	193	1407	522	30394	219	NA	NA	NA	NA	NA	NA	1.8791e-01	0.0000e+00	9.3570e-02	6.7264e-01	4.2124e-02	0.0000e+00	1.0194e+00	8.1504e-01	9.9098e-01	9.9956e-01	1.0398e+00	9.0714e-01	continuous-4407-both_sexes.tsv.bgz	continuous-4407-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4407-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4407-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4407-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4407-both_sexes.tsv.bgz.tbi	1901497293	2153964	3cb2259a69dbe9c371bbf14beb067790	c530315508a58f941f044233de93b2ca
continuous	4418	both_sexes			Average monthly champagne plus white wine intake	ACE touchscreen question "In an average MONTH, how many glasses of WHITE wine or champagne would you drink?  (There are six glasses in an average bottle)" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Please include sparkling white wine here.      ~F4418~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	38548	25723	12825	AFR,AMR,CSA,EAS,EUR	5	1697	190	1406	525	30362	NA	NA	NA	NA	NA	NA	NA	2.3253e-01	8.1464e-01	0.0000e+00	6.8278e-01	0.0000e+00	NA	1.0059e+00	9.9164e-01	1.0341e+00	1.0045e+00	1.0083e+00	NA	continuous-4418-both_sexes.tsv.bgz	continuous-4418-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4418-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4418-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4418-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4418-both_sexes.tsv.bgz.tbi	1706106949	2097078	e2832682e0e3e1fae67002eef03b50a9	63fc9ef85cd2b555a79fc5b3263396df
continuous	4429	both_sexes			Average monthly beer plus cider intake	ACE touchscreen question "In an average MONTH, how many pints of beer or cider would you drink? (Include bitter, lager, stout, ale, Guinness)" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   ~F4429~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answer to ~F1558~	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	38724	25873	12851	AFR,AMR,CSA,EAS,EUR	5	1718	195	1420	536	30455	NA	NA	NA	NA	NA	NA	NA	0.0000e+00	9.3484e-01	6.6013e-01	5.1391e-01	0.0000e+00	NA	9.4613e-01	1.0408e+00	9.9908e-01	1.0101e+00	1.0299e+00	NA	continuous-4429-both_sexes.tsv.bgz	continuous-4429-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4429-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4429-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4429-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4429-both_sexes.tsv.bgz.tbi	1706444806	2097302	62e2b04fc28696a828c7667949a1a196	623b82a29ba96d1e83759ca21babe3d6
continuous	4440	both_sexes			Average monthly spirits intake	ACE touchscreen question "In an average MONTH, how many measures of spirits or liqueurs would you drink? (there are 25 standard measures in a normal sized bottle;  spirits include drinks such as whisky, gin, rum, vodka, brandy)" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   ~F4440~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	38530	25730	12800	AFR,CSA,EAS,EUR	4	1692	NA	1398	532	30356	NA	NA	NA	NA	NA	NA	NA	5.3334e-01	NA	0.0000e+00	6.5282e-01	0.0000e+00	NA	1.0214e+00	NA	9.9719e-01	1.0068e+00	1.0094e+00	NA	continuous-4440-both_sexes.tsv.bgz	continuous-4440-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4440-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4440-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4440-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4440-both_sexes.tsv.bgz.tbi	1537292113	2042934	45d6159fc64d5eff491bf5437e760a80	d989aaea8953d6ed0a9b7ccbe6521356
continuous	4451	both_sexes			Average monthly fortified wine intake	ACE touchscreen question "In an average MONTH, how many glasses of fortified wine would you drink? (There are 12 glasses in an average bottle) (Fortified wines include drinks such as sherry, port, vermouth)" The following checks were performed:  If answer   If answer > 250 then rejected  If answer > 10 then participant asked to confirm   If the participant activated the Help button they were shown the message:     Fortified wines include: Sherry, Port, Vermouth, Muscat, Madeira, Malaga, Tokay, Frontignan, Frontignac.      ~F4451~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	38729	25862	12867	AFR,CSA,EUR,MID	4	1706	NA	1404	NA	30506	222	NA	NA	NA	NA	NA	NA	0.0000e+00	NA	2.3909e-01	NA	0.0000e+00	3.9926e-01	8.0627e-01	NA	1.0106e+00	NA	1.0370e+00	1.0347e+00	continuous-4451-both_sexes.tsv.bgz	continuous-4451-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4451-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4451-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4451-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4451-both_sexes.tsv.bgz.tbi	1571148777	2050516	8c580aca3e484340f9c054c88d126b17	c25c70bacffa02ff131f99cb8a56d6f7
continuous	4462	both_sexes			Average monthly intake of other alcoholic drinks	ACE touchscreen question "In an average MONTH, how many glasses of other alcoholic drinks (such as alcopops) would you drink?" The following checks were performed:  If answer    ~F4462~ was collected from participants who indicated they drink alcohol on special occasions or one to three times a month, as defined by their answers to ~F1558~	NA	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol	38778	25897	12881	AFR,EUR	2	1708	NA	NA	NA	30538	NA	NA	NA	NA	NA	NA	NA	2.6550e-01	NA	NA	NA	0.0000e+00	NA	1.0190e+00	NA	NA	NA	1.0241e+00	NA	continuous-4462-both_sexes.tsv.bgz	continuous-4462-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4462-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4462-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4462-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4462-both_sexes.tsv.bgz.tbi	1115468661	1918902	6e4c76aeb8db332cd06e743730213670	983dca1da925cafd3fe1324de64d65d8
continuous	4526	both_sexes			Happiness	ACE touchscreen question "In general how happy are you?"  Question was introduced into the touchscreen interview part way through fieldwork in April 2009.	NA	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	164624	89102	75522	AFR,AMR,CSA,EAS,EUR,MID	6	3796	436	5404	1174	137787	692	NA	NA	NA	NA	NA	NA	8.5910e-02	0.0000e+00	0.0000e+00	2.2363e-01	0.0000e+00	0.0000e+00	1.0122e+00	7.1268e-01	9.1334e-01	1.0153e+00	1.1036e+00	7.3988e-01	continuous-4526-both_sexes.tsv.bgz	continuous-4526-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4526-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4526-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4526-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4526-both_sexes.tsv.bgz.tbi	1997292189	2167021	118f99d669a46c52ecc48907a49ce6ec	40b0c80e5930fc7d3493dfb7cf276504
continuous	4537	both_sexes			Work/job satisfaction	ACE touchscreen question "In general how satisfied are you with the WORK that you do?"  Question was introduced part way through fieldwork in April 2009.	NA	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	115682	61771	53911	AFR,CSA,EAS,EUR,MID	5	3131	NA	4590	975	94586	525	NA	NA	NA	NA	NA	NA	2.1257e-01	NA	1.6366e-01	1.5772e-01	0.0000e+00	0.0000e+00	9.7680e-01	NA	1.0001e+00	1.0308e+00	1.0593e+00	8.0887e-01	continuous-4537-both_sexes.tsv.bgz	continuous-4537-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4537-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4537-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4537-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4537-both_sexes.tsv.bgz.tbi	1817313116	2114908	bf91dcd5ded2f5207d69fcffa034e425	9a7b589c8bdb1ce991842af0f4cf6680
continuous	4548	both_sexes			Health satisfaction	ACE touchscreen question "In general how satisfied are you with your HEALTH?"  Question was introduced part way through fieldwork in April 2009.	NA	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	164679	89085	75594	AFR,CSA,EAS,EUR,MID	5	3782	NA	5419	1169	137839	693	NA	NA	NA	NA	NA	NA	1.4554e-01	NA	1.2847e-01	2.0990e-01	3.7761e-02	0.0000e+00	1.0050e+00	NA	1.0218e+00	1.0044e+00	1.1315e+00	7.3527e-01	continuous-4548-both_sexes.tsv.bgz	continuous-4548-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4548-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4548-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4548-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4548-both_sexes.tsv.bgz.tbi	1829156908	2116843	2a675f948644cc2ad1150f43d217404f	8b146a88c108b568900e0c362ff5ee29
continuous	4559	both_sexes			Family relationship satisfaction	ACE touchscreen question "In general how satisfied are you with your FAMILY RELATIONSHIPS?"  Question was introduced part way through fieldwork in April 2009.	NA	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	163813	88819	74994	AFR,AMR,CSA,EAS,EUR,MID	6	3765	428	5451	1181	137019	694	NA	NA	NA	NA	NA	NA	2.4971e-01	2.3476e-01	7.1442e-02	0.0000e+00	0.0000e+00	0.0000e+00	1.0183e+00	9.8360e-01	1.0128e+00	8.2837e-01	1.1139e+00	9.4269e-01	continuous-4559-both_sexes.tsv.bgz	continuous-4559-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4559-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4559-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4559-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4559-both_sexes.tsv.bgz.tbi	1998489653	2166957	936fb1918a72f522604eb133a0a8a95f	3a3cffe14fc907241a7328f36ec80b55
continuous	4570	both_sexes			Friendships satisfaction	ACE touchscreen question "In general how satisfied are you with your FRIENDSHIPS?"  Question was introduced part way through fieldwork in April 2009.	NA	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	163351	88626	74725	AFR,CSA,EAS,EUR,MID	5	3733	NA	5348	1172	136774	680	NA	NA	NA	NA	NA	NA	1.3306e-01	NA	4.5083e-02	1.6680e-01	0.0000e+00	1.0177e-01	1.0251e+00	NA	1.0132e+00	1.0140e+00	1.0669e+00	1.0050e+00	continuous-4570-both_sexes.tsv.bgz	continuous-4570-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4570-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4570-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4570-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4570-both_sexes.tsv.bgz.tbi	1829230842	2116569	8bd29881df7d5fea5dd606dd58d742cd	84cfcd0a576adbda68f7532fb177fa5e
continuous	4581	both_sexes			Financial situation satisfaction	ACE touchscreen question "In general how satisfied are you with your FINANCIAL SITUATION?"  Question was introduced part way through fieldwork in April 2009.	NA	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	164177	88826	75351	AFR,AMR,CSA,EAS,EUR,MID	6	3719	432	5291	1154	137653	680	NA	NA	NA	NA	NA	NA	1.0313e-01	3.6896e-01	1.1115e-01	5.1974e-01	2.6921e-02	4.2164e-01	1.0282e+00	1.0142e+00	9.8277e-01	1.0016e+00	1.1065e+00	1.0064e+00	continuous-4581-both_sexes.tsv.bgz	continuous-4581-both_sexes.tsv.bgz.tbi	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4581-both_sexes.tsv.bgz	https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4581-both_sexes.tsv.bgz.tbi	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4581-both_sexes.tsv.bgz	wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4581-both_sexes.tsv.bgz.tbi	1997109083	2167322	3d197e6a0f32699d441a11b8e597eccd	7b678dadb6167541527770264b2e99ed
